Product URL,Image URL,SKUs,Product Name,Unnamed: 4,Source Site
https://www.gag-lachayot.co.il/product/%d7%a1%d7%95%d7%a4%d7%a8%d7%99%d7%9d-%d7%97%d7%98%d7%99%d7%a3-%d7%9c%d7%9b%d7%9c%d7%91%d7%99%d7%9d-%d7%98%d7%a8%d7%99%d7%a7-n-%d7%98%d7%a8%d7%99%d7%98-%d7%a2%d7%9d-%d7%a2%d7%95%d7%a3-100-%d7%92%d7%a8/,https://www.gag-lachayot.co.il/wp-content/uploads/2023/05/חטיף-סופרים-לאילוף-עם-עוף-100-גרם-324x324.jpg,"""7290113304680""",סופרים חטיף אילוף לכלב עם עוף 100 גרם,,
https://www.gag-lachayot.co.il/product/%d7%a1%d7%95%d7%a4%d7%a8%d7%99%d7%9d-%d7%a4%d7%90%d7%a0%d7%a7%d7%99%d7%96-%d7%97%d7%98%d7%99%d7%a3-%d7%9c%d7%9b%d7%9c%d7%91%d7%99%d7%9d-%d7%91%d7%98%d7%a2%d7%9d-%d7%91%d7%99%d7%99%d7%a7%d7%95%d7%9f-20/,https://www.gag-lachayot.co.il/wp-content/uploads/2023/05/חטיף-סופרים-פאנקיז-לכלב-טעם-חזיר-200-גרם-324x324.jpg,"""7290113304642""",סופרים חטיף לכלב בטעם בייקון 200 גרם,,
https://www.gag-lachayot.co.il/product/%d7%a1%d7%95%d7%a4%d7%a8%d7%99%d7%9d-%d7%a4%d7%90%d7%a0%d7%a7%d7%99%d7%96-%d7%97%d7%98%d7%99%d7%a3-%d7%9e%d7%a7%d7%9c%d7%95%d7%aa-%d7%a1%d7%9c%d7%9e%d7%95%d7%9f-200-%d7%92%d7%a8%d7%9d/,https://www.gag-lachayot.co.il/wp-content/uploads/2023/05/חטיף-סופרים-פאנקיז-מקלות-סלמון-324x324.jpg,"""7290113304673""",חטיף סופרים לכלב מקלות סלמון 200 גרם,,
https://www.gag-lachayot.co.il/product/%d7%a1%d7%95%d7%a4%d7%a8%d7%99%d7%9d-%d7%a4%d7%90%d7%a0%d7%a7%d7%99%d7%96-%d7%97%d7%98%d7%99%d7%a3-%d7%a2%d7%a6%d7%9d-%d7%a2%d7%95%d7%a3-%d7%95%d7%91%d7%a7%d7%a8-200-%d7%92%d7%a8%d7%9d-2/,https://www.gag-lachayot.co.il/wp-content/uploads/2023/05/חטיף-סופרים-פאנקיז-לכלב-עצם-עוף-ובקר-200-גרם-324x324.png,"""7290113304666""",חטיף סופרים לכלב עצם עוף ובקר 200 גרם,,
https://www.gag-lachayot.co.il/product/%d7%a1%d7%95%d7%a4%d7%a8%d7%99%d7%9d-%d7%a4%d7%90%d7%a0%d7%a7%d7%99%d7%96-%d7%97%d7%98%d7%99%d7%a3-%d7%a2%d7%a6%d7%9d-%d7%a2%d7%95%d7%a3-%d7%95%d7%91%d7%a7%d7%a8-200-%d7%92%d7%a8%d7%9d/,https://www.gag-lachayot.co.il/wp-content/uploads/2023/05/חטיף-סופרים-פאנקיז-לכלב-סטריפס-עוף-ובקר-200-גרם.jpg-324x324.png,"""7290113304659""",סופרים חטיף שטוח לכלב עוף ובקר 200 גרם,,
https://www.gag-lachayot.co.il/product/%d7%a1%d7%95%d7%a4%d7%a8%d7%99%d7%9d-%d7%a4%d7%90%d7%a0%d7%a7%d7%99%d7%96-%d7%97%d7%98%d7%99%d7%a3-%d7%a2%d7%a6%d7%9e%d7%95%d7%aa-%d7%9c%d7%92%d7%95%d7%a8%d7%99%d7%9d-60-%d7%92%d7%a8%d7%9d/,https://www.gag-lachayot.co.il/wp-content/uploads/2023/05/חטיף-סופרים-פאנקיז-בצורת-עצם-לגורים-324x324.jpg,"""7290113304635""",סופרים חטיף עצמות לגורי כלבים 60 גרם,,
https://www.gag-lachayot.co.il/product/%d7%a1%d7%98-%d7%a7%d7%a2%d7%a8%d7%99%d7%95%d7%aa-%d7%9e%d7%96%d7%95%d7%9f-%d7%95%d7%a9%d7%aa%d7%99%d7%94-%d7%9c%d7%97%d7%99%d7%95%d7%aa-%d7%9e%d7%97%d7%9e%d7%93/,https://www.gag-lachayot.co.il/wp-content/uploads/2023/05/זוג-קערות-מזון-ושתיה-בשיפוע-לחתול-324x324.jpg,"""7290111777332""",סטנד קערות פלסטיק בצורת חתול,,
https://www.gag-lachayot.co.il/product/%d7%a1%d7%99%d7%92%d7%a8%d7%99%d7%9d-%d7%a6%d7%91%d7%a2%d7%95%d7%a0%d7%99%d7%99%d7%9d-%d7%9c%d7%9b%d7%9c%d7%91/,https://www.gag-lachayot.co.il/wp-content/uploads/2020/07/0008618_80-.jpeg,"""7290008563178""",סיגרים יבשים לכלב,,
https://www.gag-lachayot.co.il/product/%d7%a1%d7%99%d7%9b%d7%9d-%d7%a1%d7%98%d7%91%d7%99%d7%9c%d7%99%d7%98%d7%99-%d7%aa%d7%95%d7%a1%d7%a3-%d7%91%d7%a7%d7%98%d7%a8%d7%99%d7%90%d7%9c%d7%99-%d7%9c%d7%90%d7%a7%d7%95%d7%95%d7%a8%d7%99%d7%95-2/,https://www.gag-lachayot.co.il/wp-content/uploads/2020/07/0009646_-2000--324x324.jpeg,"""116012805""",סיכם תוסף בקטריות סטביליטי 2 ליטר,,
https://www.gag-lachayot.co.il/product/%d7%a1%d7%99%d7%9b%d7%9d-%d7%a1%d7%99-%d7%92%d7%9c-%d7%a4%d7%97%d7%9d-%d7%9c%d7%a1%d7%99%d7%a0%d7%95%d7%9f-250-%d7%9e%d7%9c/,https://www.gag-lachayot.co.il/wp-content/uploads/2020/07/0009591_-250--324x324.jpeg,"""116006606""",פחם פעיל סי ג'ל,,
https://www.gag-lachayot.co.il/product/%d7%a1%d7%99%d7%9b%d7%9d-%d7%a4%d7%9c%d7%95%d7%a8%d7%99%d7%a9-%d7%a0%d7%99%d7%98%d7%a8%d7%95%d7%92%d7%9f-%d7%aa%d7%95%d7%a1%d7%a3-%d7%93%d7%99%d7%a9%d7%95%d7%9f-%d7%97%d7%a0%d7%a7%d7%9f-250-%d7%9e/,https://www.gag-lachayot.co.il/wp-content/uploads/2020/07/0009662_-250--324x324.jpeg,"""116062602""","פלוריש ניטרוג'ן 250 מ""מ",,
https://www.gag-lachayot.co.il/product/%d7%a1%d7%99%d7%9b%d7%9d-%d7%a4%d7%a8%d7%99%d7%99%d7%9d-%d7%9e%d7%a0%d7%98%d7%a8%d7%9c-%d7%9b%d7%9c%d7%95%d7%a8-%d7%9c%d7%90%d7%a7%d7%95%d7%95%d7%a8%d7%99%d7%95%d7%9d-2000-%d7%9e%d7%9c/,https://www.gag-lachayot.co.il/wp-content/uploads/2020/07/סיכם-פריים-מנטרל-כלור-לאקווריום-2-ליטר-324x324.png,"""116043809""",סיכם מרכך מים פריים 2 ליטר,,
https://www.gag-lachayot.co.il/product/%d7%a1%d7%99%d7%9b%d7%9d-%d7%a4%d7%a8%d7%99%d7%99%d7%9d-%d7%9e%d7%a0%d7%98%d7%a8%d7%9c-%d7%9b%d7%9c%d7%95%d7%a8-%d7%9c%d7%90%d7%a7%d7%95%d7%95%d7%a8%d7%99%d7%95%d7%9d-50-%d7%9e%d7%9c/,https://www.gag-lachayot.co.il/wp-content/uploads/2020/07/סיכם-פריים-מנטרל-כלור-לאקווריום-50-מל-324x324.png,"""116043403""","סיכם מרכך מים פריים 50 מ""ל",,
https://www.gag-lachayot.co.il/product/%d7%a1%d7%99%d7%9b%d7%9d-%d7%a4%d7%a8%d7%99%d7%99%d7%9d-%d7%9e%d7%a0%d7%98%d7%a8%d7%9c-%d7%9b%d7%9c%d7%95%d7%a8-%d7%9c%d7%90%d7%a7%d7%95%d7%95%d7%a8%d7%99%d7%95%d7%9d-500-%d7%9e%d7%9c/,https://www.gag-lachayot.co.il/wp-content/uploads/2020/07/סיכם-פריים-מנטרל-כלור-לאקווריום-500-מל-324x324.png,"""116043304""","סיכם מרכך מים פריים 500 מ""ל",,
https://www.gag-lachayot.co.il/product/%d7%a1%d7%99%d7%9e%d7%91%d7%94-%d7%a9%d7%99%d7%9e%d7%95%d7%a8%d7%99-%d7%90%d7%a8%d7%a0%d7%91%d7%aa-%d7%9c%d7%97%d7%aa%d7%95%d7%9c-415-%d7%92%d7%a8%d7%9d/,https://www.gag-lachayot.co.il/wp-content/uploads/2020/07/שימורי-סימבה-לחתול-בטעם-ארנבת-324x324.jpg,"""8009470009089""",שימורי סימבה לחתול בטעם ארנבת 415 גרם,,
https://www.gag-lachayot.co.il/product/%d7%a1%d7%99%d7%9e%d7%91%d7%94-%d7%a9%d7%99%d7%9e%d7%95%d7%a8%d7%99-%d7%91%d7%a9%d7%a8-%d7%9b%d7%91%d7%a9-%d7%9c%d7%97%d7%aa%d7%95%d7%9c-415-%d7%92%d7%a8%d7%9d/,https://www.gag-lachayot.co.il/wp-content/uploads/2020/07/שימורי-סימבה-לחתול-בטעם-כבש-324x324.jpg,"""8009470009546""",שימורי סימבה לחתול בטעם כבש 415 גרם,,
https://www.gag-lachayot.co.il/product/%d7%a1%d7%99%d7%9e%d7%91%d7%94-%d7%a9%d7%99%d7%9e%d7%95%d7%a8%d7%99-%d7%91%d7%a9%d7%a8-%d7%9c%d7%9b%d7%9c%d7%91%d7%99%d7%9d-415-%d7%92%d7%a8%d7%9d/,https://www.gag-lachayot.co.il/wp-content/uploads/2020/07/סימבה-שימורים-לכלב-במגוון-טעמים-415-גרם-324x324.webp,"""8009470009010""",שימורי סימבה לכלב בטעם בשר בקר 415 גרם,,
https://www.gag-lachayot.co.il/product/%d7%a1%d7%99%d7%9e%d7%91%d7%94-%d7%a9%d7%99%d7%9e%d7%95%d7%a8%d7%99-%d7%94%d7%95%d7%93%d7%95-%d7%95%d7%9b%d7%9c%d7%99%d7%95%d7%aa-%d7%9c%d7%97%d7%aa%d7%95%d7%9c-415-%d7%92%d7%a8%d7%9d/,https://www.gag-lachayot.co.il/wp-content/uploads/2020/07/שימורי-סימבה-לחתול-בטעם-הודו-324x324.jpg,"""8009470009522""",שימורי סימבה לחתול בטעם הודו וכליות 415 גרם,,
https://www.gag-lachayot.co.il/product/%d7%a1%d7%99%d7%9e%d7%91%d7%94-%d7%a9%d7%99%d7%9e%d7%95%d7%a8%d7%99-%d7%9b%d7%91%d7%a9-%d7%9c%d7%9b%d7%9c%d7%91%d7%99%d7%9d-415-%d7%92%d7%a8%d7%9d/,https://www.gag-lachayot.co.il/wp-content/uploads/2020/07/סימבה-שימורים-לכלב-במגוון-טעמים-415-גרם-324x324.webp,"""8009470009164""",שימורי סימבה לכלב בטעם כבש 415 גרם,,
https://www.gag-lachayot.co.il/product/%d7%a1%d7%99%d7%9e%d7%91%d7%94-%d7%a9%d7%99%d7%9e%d7%95%d7%a8%d7%99-%d7%a0%d7%aa%d7%97%d7%99-%d7%91%d7%a9%d7%a8-%d7%91%d7%a7%d7%a8-%d7%9c%d7%97%d7%aa%d7%95%d7%9c-415-%d7%92%d7%a8%d7%9d-simba/,https://www.gag-lachayot.co.il/wp-content/uploads/2022/11/שימורי-סימבה-לחתול-בטעם-נתחי-בשר-בקר-324x324.jpg,"""8009470009553""",שימורי סימבה לחתול בטעם בשר בקר 415 גרם,,
https://www.gag-lachayot.co.il/product/%d7%a1%d7%99%d7%9e%d7%91%d7%94-%d7%a9%d7%99%d7%9e%d7%95%d7%a8%d7%99-%d7%a0%d7%aa%d7%97%d7%99-%d7%91%d7%a9%d7%a8-%d7%a6%d7%99%d7%99%d7%93-%d7%9c%d7%97%d7%aa%d7%95%d7%9c-415-%d7%92%d7%a8%d7%9d/,https://www.gag-lachayot.co.il/wp-content/uploads/2020/07/שימורי-סימבה-לחתול-בטעם-נתחי-בשר-צייד-324x324.jpg,"""8009470009539""",שימורי סימבה לחתול בטעם בשר צייד 415 גרם,,
https://www.gag-lachayot.co.il/product/%d7%a1%d7%99%d7%9e%d7%91%d7%94-%d7%a9%d7%99%d7%9e%d7%95%d7%a8%d7%99-%d7%a2%d7%95%d7%a3-%d7%95%d7%94%d7%95%d7%93%d7%95-%d7%9c%d7%9b%d7%9c%d7%91%d7%99%d7%9d-415-%d7%92%d7%a8%d7%9d/,https://www.gag-lachayot.co.il/wp-content/uploads/2020/07/סימבה-שימורים-לכלב-במגוון-טעמים-415-גרם-324x324.webp,"""8009470009027""",שימורי סימבה לכלב בטעם עוף והודו 415 גרם,,
https://www.gag-lachayot.co.il/product/%d7%a1%d7%99%d7%9e%d7%91%d7%94-%d7%a9%d7%99%d7%9e%d7%95%d7%a8%d7%99-%d7%a2%d7%95%d7%a3-%d7%9c%d7%97%d7%aa%d7%95%d7%9c-415-%d7%92%d7%a8%d7%9d/,https://www.gag-lachayot.co.il/wp-content/uploads/2020/07/שימורי-סימבה-לחתול-בטעם-נתחי-בשר-עוף-324x324.jpg,"""8009470009072""",שימורי סימבה לחתול בטעם עוף 415 גרם,,
https://www.gag-lachayot.co.il/product/%d7%a1%d7%99%d7%9e%d7%91%d7%94-%d7%a9%d7%99%d7%9e%d7%95%d7%a8%d7%99-%d7%a2%d7%9d-%d7%98%d7%95%d7%a0%d7%94-%d7%9c%d7%97%d7%aa%d7%95%d7%9c-415-%d7%92%d7%a8%d7%9d/,https://www.gag-lachayot.co.il/wp-content/uploads/2020/07/שימורי-סימבה-לחתול-בטעם-טונה-324x324.jpg,"""8009470009096""",שימורי סימבה לחתול בטעם דגים 415 גרם,,
https://www.gag-lachayot.co.il/product/%d7%a1%d7%99%d7%9e%d7%91%d7%94-%d7%a9%d7%99%d7%9e%d7%95%d7%a8%d7%99-%d7%a4%d7%a0%d7%99%d7%a0%d7%99%d7%95%d7%aa-%d7%95%d7%91%d7%a8%d7%95%d7%95%d7%96-%d7%9c%d7%97%d7%aa%d7%95%d7%9c-415-%d7%92%d7%a8/,https://www.gag-lachayot.co.il/wp-content/uploads/2020/07/שימורי-סימבה-לחתול-בטעם-נתחי-בשר-פנינית-וברווז-324x324.jpg,"""8009470009515""",שימורי סימבה לחתול בטעם פנינית וברווז 415 גרם,,
https://www.gag-lachayot.co.il/product/%d7%a1%d7%99%d7%9e%d7%a4%d7%9c-%d7%90%d7%95%d7%a7%d7%a1%d7%99-%d7%aa%d7%a8%d7%a1%d7%99%d7%a1-%d7%9c%d7%9b%d7%9c%d7%91-%d7%9e%d7%a0%d7%98%d7%a8%d7%9c-%d7%a8%d7%99%d7%97-%d7%95%d7%a7%d7%99%d7%90-%d7%97/,https://www.gag-lachayot.co.il/wp-content/uploads/2023/05/סימפל-אוקסי-תרסיס-לכלב-מנטרל-ריח-וקיא-חזק-פי-3--324x324.png,"""10279147153""","סימפל אוקסי מנטרל ריח וכתם 945 מ""ל",,
https://www.gag-lachayot.co.il/product/%d7%a1%d7%99%d7%9e%d7%a4%d7%9c-%d7%90%d7%a7%d7%a1%d7%98%d7%a8%d7%99%d7%9d-%d7%9e%d7%a0%d7%98%d7%a8%d7%9c-%d7%a8%d7%99%d7%97%d7%95%d7%aa-%d7%9c%d7%97%d7%aa%d7%95%d7%9c-%d7%a1%d7%99%d7%9e%d7%a4%d7%9c/,https://www.gag-lachayot.co.il/wp-content/uploads/2023/05/סימפל-סולושן-אקסטרים-מנטרל-ריחות-לחתול-324x324.png,"""10279106211""","סימפל חתול אקסטרים מנטרל ריח וכתם 945 מ""ל",,
https://www.gag-lachayot.co.il/product/%d7%a1%d7%99%d7%9e%d7%a4%d7%9c-%d7%a1%d7%95%d7%9c%d7%95%d7%a9%d7%9f-%d7%9e%d7%a1%d7%99%d7%a8-%d7%9b%d7%aa%d7%9e%d7%99%d7%9d-%d7%95%d7%9e%d7%a0%d7%98%d7%a8%d7%9c-%d7%a8%d7%99%d7%97%d7%95%d7%aa-%d7%9c/,https://www.gag-lachayot.co.il/wp-content/uploads/2020/07/simple-1-324x324.jpg,"""10279106273""","סימפל חתול מנטרל ריח וכתם 945 מ""ל",,
https://www.gag-lachayot.co.il/product/%d7%a1%d7%99%d7%9e%d7%a4%d7%9c-%d7%a1%d7%95%d7%9c%d7%95%d7%a9%d7%9f-%d7%a1%d7%a4%d7%a8%d7%99%d7%99-%d7%90%d7%99%d7%9e%d7%95%d7%9f-%d7%91%d7%98%d7%a2%d7%9d-%d7%9e%d7%a8-%d7%9c%d7%9e%d7%a0%d7%99%d7%a2/,https://www.gag-lachayot.co.il/wp-content/uploads/2020/07/סימפל-סולושן-תרסיס-מר-למניעת-לעיסות-324x324.png,"""10279134368""",תרסיס למניסעה לעיסה וגירוד סימפל סלושיין,,
https://www.gag-lachayot.co.il/product/%d7%a1%d7%99%d7%9e%d7%a4%d7%9c-%d7%a1%d7%95%d7%9c%d7%95%d7%a9%d7%9f-%d7%a1%d7%a4%d7%a8%d7%99%d7%99-%d7%90%d7%a7%d7%a1%d7%98%d7%a8%d7%99%d7%9d-%d7%9c%d7%a0%d7%99%d7%98%d7%a8%d7%95%d7%9c-%d7%9b%d7%aa/,https://www.gag-lachayot.co.il/wp-content/uploads/2020/07/ספריי-אביב-324x324.jpg,"""10279134245""",אקסטרים בריזה SIMPLE SOLUTION,,
https://www.gag-lachayot.co.il/product/%d7%a1%d7%99%d7%9e%d7%a4%d7%9c-%d7%a1%d7%95%d7%9c%d7%95%d7%a9%d7%9f-%d7%a1%d7%a4%d7%a8%d7%99%d7%99-%d7%91%d7%a8%d7%99%d7%97-%d7%aa%d7%a4%d7%95%d7%96-%d7%9c%d7%a0%d7%99%d7%98%d7%a8%d7%95%d7%9c-%d7%9b/,https://www.gag-lachayot.co.il/wp-content/uploads/2020/07/תרסיס-תפוז-324x324.png,"""10279134269""",אוקסי מנטרל ריח תפוזים SIMPLE SOLUTION,,
https://www.gag-lachayot.co.il/product/%d7%a1%d7%99%d7%9e%d7%a4%d7%9c-%d7%a1%d7%95%d7%9c%d7%95%d7%a9%d7%9f-%d7%a1%d7%a4%d7%a8%d7%99%d7%99-%d7%9c%d7%90%d7%99%d7%9e%d7%95%d7%9f-%d7%92%d7%95%d7%a8%d7%99%d7%9d-%d7%91%d7%a8%d7%99%d7%97-%d7%9e/,https://www.gag-lachayot.co.il/wp-content/uploads/2020/07/ספריי-גור-1-324x324.jpg,"""10279132005""","סימפל סולושן ספריי אימון צרכים לגורי כלבים 473מ""ל",,
https://www.gag-lachayot.co.il/product/%d7%a1%d7%99%d7%9e%d7%a4%d7%9c-%d7%a1%d7%95%d7%9c%d7%95%d7%a9%d7%9f-%d7%a1%d7%a4%d7%a8%d7%99%d7%99-%d7%9c%d7%a0%d7%99%d7%98%d7%a8%d7%95%d7%9c-%d7%a8%d7%99%d7%97%d7%95%d7%aa-%d7%95%d7%9c%d7%94%d7%a1/,https://www.gag-lachayot.co.il/wp-content/uploads/2020/07/afef940a91053b53bb1ab1d942d3f9c2-324x324.jpg,"""10279118924""","סימפל  מנטרל ריחות וכתמים חוזק כפול 945 מ""ל",,
https://www.gag-lachayot.co.il/product/%d7%a1%d7%a0%d7%98%d7%a8%d7%99-%d7%a4%d7%a8%d7%95-%d7%a9%d7%9e%d7%a4%d7%95-%d7%9c%d7%94%d7%93%d7%91%d7%a8%d7%aa-%d7%a4%d7%a8%d7%a2%d7%95%d7%a9%d7%99%d7%9d-%d7%9c%d7%9b%d7%9c%d7%91%d7%99%d7%9d/,https://www.gag-lachayot.co.il/wp-content/uploads/2020/07/סנטרי.jpg,"""73091019176""",סנארי פרו שמפו,,
https://www.gag-lachayot.co.il/product/%d7%a1%d7%a4%d7%a8%d7%99%d7%99-%d7%90%d7%a0%d7%98%d7%99-%d7%91%d7%a7%d7%98%d7%a8%d7%99%d7%90%d7%9c%d7%99-%d7%9c%d7%a0%d7%99%d7%a7%d7%95%d7%99-%d7%9b%d7%9c%d7%95%d7%91%d7%99%d7%9d-%d7%9c%d7%95%d7%9c/,https://www.gag-lachayot.co.il/wp-content/uploads/2023/05/צילום-מסך-2023-05-16-103242-324x324.jpg,"""10279905586""",מנקה כלובים ומקומות מסתור,,
https://www.gag-lachayot.co.il/product/%d7%a1%d7%a4%d7%a8%d7%99%d7%99-%d7%9e%d7%a0%d7%98%d7%a8%d7%9c-%d7%a8%d7%99%d7%97-%d7%9c%d7%90%d7%a8%d7%92%d7%96-%d7%97%d7%95%d7%9c-%d7%9c%d7%97%d7%aa%d7%95%d7%9c%d7%99%d7%9d-%d7%a1%d7%99%d7%9e%d7%a4/,https://www.gag-lachayot.co.il/wp-content/uploads/2023/02/סימפל-סולושן-מנטרל-ריח-לארגז-חתולים-945-מל-324x324.jpg,"""10279102381""","מבשם ארגז צרכים סימפל סלושן 945מ""ל",,
https://www.gag-lachayot.co.il/product/%d7%a1%d7%a4%d7%a8%d7%99%d7%99-%d7%9e%d7%a1%d7%99%d7%a8-%d7%9b%d7%aa%d7%9e%d7%99%d7%9d-%d7%95%d7%a8%d7%99%d7%97%d7%95%d7%aa-%d7%a9%d7%9c-%d7%9b%d7%9c%d7%91%d7%99%d7%9d-%d7%91%d7%a8%d7%99%d7%97-%d7%9c/,https://www.gag-lachayot.co.il/wp-content/uploads/2022/08/ספריי-ללכלב-מסיר-כתמים-וריחות-324x324.jpg,"""18065969873""","נייצ'רס מיריקאל תרסיס מסיס כתמים וריחות 946 מ""ל",,
https://www.gag-lachayot.co.il/product/%d7%a1%d7%a4%d7%a8%d7%99%d7%99-%d7%9e%d7%a8%d7%97%d7%99%d7%a7-%d7%95%d7%9e%d7%95%d7%a0%d7%a2-%d7%a0%d7%a9%d7%99%d7%9b%d7%95%d7%aa-%d7%95%d7%9c%d7%99%d7%a7%d7%95%d7%a7-%d7%9e%d7%a8%d7%99%d7%94%d7%95/,https://www.gag-lachayot.co.il/wp-content/uploads/2023/02/סימפל-סולושיין-מרחיק-מריהוט-וחפצים-ומונע-נשיכות-324x324.jpg,"""10279905432""",סימפל תרסיס מר למניעת לעיסת חפצים לכלב 500 מל,,
https://www.gag-lachayot.co.il/product/%d7%a1%d7%a4%d7%a8%d7%99%d7%99-%d7%a1%d7%98%d7%95%d7%a4-%d7%90%d7%99%d7%98-%d7%9c%d7%94%d7%a8%d7%97%d7%a7%d7%aa-%d7%97%d7%aa%d7%95%d7%9c%d7%99%d7%9d-%d7%9e%d7%a8%d7%94%d7%99%d7%98%d7%99%d7%9d-%d7%91/,https://www.gag-lachayot.co.il/wp-content/uploads/2022/11/ביפהר-ספריי-מרחיק-חתולים-324x324.jpg,"""8711231125272""",סטופ איט חתול,,
https://www.gag-lachayot.co.il/product/%d7%a1%d7%a4%d7%a8%d7%99%d7%a0%d7%92%d7%a8-%d7%9e%d7%a9%d7%a8%d7%95%d7%a7%d7%99%d7%aa-%d7%90%d7%99%d7%9c%d7%95%d7%a3-hs-%d7%aa%d7%93%d7%a8%d7%99%d7%9d-%d7%9e%d7%a9%d7%aa%d7%a0%d7%99%d7%9d-%d7%9c%d7%9b/,https://www.gag-lachayot.co.il/wp-content/uploads/2020/07/משרוקית-אילוף-HS-תדרים-משתנים-324x324.png,"""4022853086587""",לא פעיל משרוקית על קולית H.S,,
https://www.gag-lachayot.co.il/product/%d7%a1%d7%a4%d7%a8%d7%99-%d7%a0%d7%98%d7%a8%d7%95%d7%9c-%d7%a8%d7%99%d7%97%d7%95%d7%aa-%d7%95%d7%94%d7%a1%d7%a8%d7%aa-%d7%9b%d7%aa%d7%9e%d7%99%d7%9d-%d7%a1%d7%95%d7%a7%d7%a1-s-o-x/,https://www.gag-lachayot.co.il/wp-content/uploads/2022/11/ספריי-להסרת-כתמים-וריחות-324x324.jpg,"""15561701624""",S.O.X לכלבים 0.5 ליטר,,
https://www.gag-lachayot.co.il/product/%d7%a2%d7%9b%d7%91%d7%a8%d7%99-%d7%9e%d7%a9%d7%97%d7%a7-%d7%9c%d7%97%d7%aa%d7%95%d7%9c-%d7%a2%d7%9d-%d7%a4%d7%a2%d7%9e%d7%95%d7%9f-%d7%91%d7%96%d7%a0%d7%91-%d7%a4%d7%98%d7%a7%d7%a1/,https://www.gag-lachayot.co.il/wp-content/uploads/2022/09/עכבר-צעצוע-צמר-פטקס-1-324x324.jpg,"""6934930199036""",צעצוע עכבר מחבל עם פעמון,,
https://www.gag-lachayot.co.il/product/%d7%a2%d7%9b%d7%91%d7%a8-%d7%95%d7%9b%d7%93%d7%95%d7%a8-%d7%a4%d7%9c%d7%90%d7%a9-%d7%9e%d7%a9%d7%97%d7%a7-%d7%9c%d7%97%d7%aa%d7%95%d7%9c-duvo-plus/,https://www.gag-lachayot.co.il/wp-content/uploads/2023/04/כדור-ועכבר-סט-צעצועים-לחתול-דובו-פלוס-324x324.jpg,"""5414365348465""",משחק לחתול עכבר זרחני ירוק וכדור DUVO,,
https://www.gag-lachayot.co.il/product/%d7%a2%d7%9b%d7%91%d7%a8-%d7%a6%d7%91%d7%a2%d7%95%d7%a0%d7%99-%d7%9e%d7%a6%d7%a4%d7%a6%d7%a3-%d7%9e%d7%a9%d7%97%d7%a7-%d7%9c%d7%97%d7%aa%d7%95%d7%9c-%d7%a4%d7%98%d7%a7%d7%a1/,https://www.gag-lachayot.co.il/wp-content/uploads/2022/09/עכבר-צבעוני-מצפצף-פטקס.jpg,"""6934930198978""",צעצוע עכבר מתוף,,
https://www.gag-lachayot.co.il/product/%d7%a2%d7%9e%d7%95%d7%93-%d7%92%d7%99%d7%a8%d7%95%d7%93-%d7%a2%d7%92%d7%95%d7%9c-%d7%a2%d7%9d-%d7%a4%d7%95%d7%a0%d7%a4%d7%95%d7%9f-%d7%9c%d7%97%d7%aa%d7%95%d7%9c-%d7%a4%d7%98%d7%a7%d7%a1/,https://www.gag-lachayot.co.il/wp-content/uploads/2022/09/עמוד-גירוד-פטקס-לחתול-עגול-עם-פונפון-324x324.jpg,"""6934930075118""",עמוד גירוד קטן לחתול SBE796-2 פטקס,,
https://www.gag-lachayot.co.il/product/%d7%a2%d7%9e%d7%95%d7%93-%d7%9e%d7%92%d7%a8%d7%93%d7%aa-%d7%a7%d7%a8%d7%98%d7%95%d7%9f-%d7%9c%d7%97%d7%aa%d7%95%d7%9c-%d7%a2%d7%9d-%d7%a7%d7%98%d7%a0%d7%99%d7%a4-cat-it/,https://www.gag-lachayot.co.il/wp-content/uploads/2023/01/מתקן-גירוד-לחתולים-קט-איט-324x324.jpg,"""22517424681""",קט איט- עמוד גירוד,,
https://www.gag-lachayot.co.il/product/%d7%a2%d7%a6%d7%9d-%d7%93%d7%97%d7%95%d7%a1%d7%94-%d7%9c%d7%9b%d7%9c%d7%91-%d7%91%d7%98%d7%a2%d7%9d-%d7%98%d7%91%d7%a2%d7%99-%d7%90%d7%a8%d7%99%d7%96%d7%aa-%d7%97%d7%99%d7%a1%d7%9b%d7%95%d7%9f-5/,https://www.gag-lachayot.co.il/wp-content/uploads/2022/09/עצמות-דחוסות-6-אינץ-טעם-טבעי-5-יח-324x324.png,"""7290117441398""",5 עצמות דחוסות בטעם טבעי לכלב 6 אינץ PETEX,,
https://www.gag-lachayot.co.il/product/%d7%a2%d7%a6%d7%9d-%d7%93%d7%a0%d7%98%d7%9c%d7%99%d7%aa-%d7%a6%d7%9e%d7%97%d7%95%d7%a0%d7%99%d7%aa-%d7%9c%d7%9b%d7%9c%d7%91-%d7%91%d7%98%d7%a2%d7%9e%d7%99%d7%9d-8-%d7%90%d7%99%d7%a0%d7%a5/,https://www.gag-lachayot.co.il/wp-content/uploads/2022/11/עצם-דנטלית-צמחונית-לכלבים-324x324.jpg,"""6942133300999""",עצם בריאות דחוסה גדולה בייקון,,
